19|tpInfoIR|infoIR|E|N|1|4|-|Consolidação dos tipos de valores relativos ao IRRF.Valores válidos:            Rendimentos tributáveis:11 - Remuneração mensal12 - 13º salário14 - PLR            Retenções do IRRF efetuadas sobre:31 - Remuneração mensal32 - 13º salário34 - PLR            Deduções da base de cálculo do IRRF:41 - Previdência Social Oficial - PSO - Remuneração mensal42 - PSO - 13º salário46 - Previdência complementar - Salário mensal47 - Previdência complementar - 13º salário51 - Pensão alimentícia - Remuneração mensal52 - Pensão alimentícia - 13º salário54 - Pensão alimentícia - PLR61 - Fundo de Aposentadoria Programada Individual - FAPI - Remuneração mensal62 - Fundo de Aposentadoria Programada Individual - FAPI - 13º salário63 - Fundação de previdência complementar do servidor público - Remuneração mensal64 - Fundação de previdência complementar do servidor público - 13º salário67 - Plano privado coletivo de assistência à saúde68 - Desconto simplificado mensal            Rendimento não tributável ou isento do IRRF:70 - Parcela isenta 65 anos - Remuneração mensal71 - Parcela isenta 65 anos - 13º salário72 - Diárias73 - Ajuda de custo74 - Indenização e rescisão de contrato, inclusive a título de PDV e acidentes de            trabalho75 - Abono pecuniário76 - Rendimento de beneficiário com moléstia grave ou acidente em serviço - Remuneração            mensal77 - Rendimento de beneficiário com moléstia grave ou acidente em serviço - 13º salário700 - Auxílio moradia701 - Parte não tributável do valor de serviço de transporte de passageiros ou cargas702 - Bolsa médico residente - remuneração mensal703 - Bolsa médico residente - 13º salário704 - Juros de mora recebidos, devidos pelo atraso no pagamento de remuneração por            exercício de emprego, cargo ou função.79 - Outras isenções7900 - Verba transitada pela folha de pagamento de natureza diversa de rendimento ou            retenção/isenção/dedução de IR (exemplo: desconto de convênio farmácia, desconto de consignações, etc.)            Códigos para compatibilidade de versões anteriores:7950 - Rendimento não tributável7951 - Rendimento não tributável em função de acordos internacionais de bitributação7952 - Rendimento tributável - RRA7953 - Retenção de IR - RRA7954 - Previdência Social Oficial - RRA7955 - Pensão alimentícia - RRA7956 - Valores pagos a titular ou sócio de microempresa ou empresa de pequeno porte, exceto            pró-labore e aluguéis7957 - Depósito judicial7958 - Compensação judicial do ano-calendário7959 - Compensação judicial de anos anteriores7960 - Exigibilidade suspensa - Remuneração mensal7961 - Exigibilidade suspensa - 13º salário7962 - Exigibilidade suspensa - Férias7963 - Exigibilidade suspensa - PLR7964 - Exigibilidade suspensa - RRA            Exigibilidade suspensa - Rendimento tributável (base de cálculo do IR):9011 - Remuneração mensal9012 - 13º salário9014 - PLR            Exigibilidade suspensa - Retenção do IRRF efetuada sobre:9031 - Remuneração mensal9032 - 13º salário9034 - PLR9831 - Depósito judicial - Mensal9832 - Depósito judicial - 13º salário9834 - Depósito judicial - PLR            Exigibilidade suspensa - Dedução da base de cálculo do IRRF:9041 - Previdência Social Oficial - PSO - Remuneração mensal9042 - PSO - 13º salário9046 - Previdência complementar - Salário mensal9047 - Previdência complementar - 13º salário9051 - Pensão alimentícia - Remuneração mensal9052 - Pensão alimentícia - 13º salário9054 - Pensão alimentícia - PLR9061 - Fundo de Aposentadoria Programada Individual - FAPI - Remuneração mensal9062 - Fundo de Aposentadoria Programada Individual - FAPI - 13º salário9063 - Fundação de previdência complementar do servidor público - Remuneração mensal9064 - Fundação de previdência complementar do servidor público - 13º salário9067 - Plano privado coletivo de assistência à saúde            Compensação judicial:9082 - Compensação judicial do ano-calendário9083 - Compensação judicial de anos anteriores
20|valor|infoIR|E|N|1|14|2|Composição do valor do rendimento tributável, não tributável, retenção, dedução ou isenção do IRRF, de            acordo com a classificação apresentada no campo tpInfoIR.Validação: Deve corresponder ao somatório dos valores informados nas rubricas (campo            {vrRubr}) dos eventos que deram origem ao S-1210 (grupos {infoPerApur} e {infoPerAnt} do S-1200, S-1202,            S-1207 e S-2299, e grupo {verbasResc} do S-2399), desde que o campo {indApurIR} vinculado às respectivas            rubricas seja igual a [0] ou não informado, obedecendo ao que segue:            a) Somar os valores das rubricas cujo tpRubr em            S-1010 seja igual a [1, 3] e subtrair os valores das rubricas cujo tpRubr em S-1010 seja igual a [2, 4],            observando a tabela de relacionamento abaixo:tpInfoIR = [11], codIncIRRF em S-1010 = [11, 13];tpInfoIR = [12], codIncIRRF em S-1010 = [12];tpInfoIR = [14], codIncIRRF em S-1010 = [14];tpInfoIR = [70], codIncIRRF em S-1010 = [70];tpInfoIR = [71], codIncIRRF em S-1010 = [71];tpInfoIR = [72], codIncIRRF em S-1010 = [72];tpInfoIR = [73], codIncIRRF em S-1010 = [73];tpInfoIR = [74], codIncIRRF em S-1010 = [74];tpInfoIR = [75], codIncIRRF em S-1010 = [75];tpInfoIR = [76], codIncIRRF em S-1010 = [76];tpInfoIR = [77], codIncIRRF em S-1010 = [77];tpInfoIR = [700], codIncIRRF em S-1010 = [700];tpInfoIR = [701], codIncIRRF em S-1010 = [701];tpInfoIR = [702], codIncIRRF em S-1010 = [702];tpInfoIR = [703], codIncIRRF em S-1010 = [703];tpInfoIR = [704], codIncIRRF em S-1010 = [704];tpInfoIR = [79], codIncIRRF em S-1010 = [79];tpInfoIR = [7900], codIncIRRF em S-1010 = [9];tpInfoIR = [7950], codIncIRRF em S-1010 = [0];tpInfoIR = [7951], codIncIRRF em S-1010 = [1];tpInfoIR = [7952], codIncIRRF em S-1010 = [15];tpInfoIR = [7956], codIncIRRF em S-1010 = [78];tpInfoIR = [7960], codIncIRRF em S-1010 = [91];tpInfoIR = [7961], codIncIRRF em S-1010 = [92];tpInfoIR = [7962], codIncIRRF em S-1010 = [93];tpInfoIR = [7963], codIncIRRF em S-1010 = [94];tpInfoIR = [7964], codIncIRRF em S-1010 = [95];tpInfoIR = [9011], codIncIRRF em S-1010 = [9011,            9013];tpInfoIR = [9012], codIncIRRF em S-1010 = [9012];tpInfoIR = [9014], codIncIRRF em S-1010 = [9014].            b) Somar os valores das rubricas cujo tpRubr em            S-1010 seja igual a [2, 4] e subtrair os valores das rubricas cujo tpRubr em S-1010 seja igual a [1, 3],            observando a tabela de relacionamento abaixo:tpInfoIR = [31], codIncIRRF em S-1010 = [31, 33];tpInfoIR = [32], codIncIRRF em S-1010 = [32];tpInfoIR = [34], codIncIRRF em S-1010 = [34];tpInfoIR = [41], codIncIRRF em S-1010 = [41, 43];tpInfoIR = [42], codIncIRRF em S-1010 = [42];tpInfoIR = [46], codIncIRRF em S-1010 = [46, 48];tpInfoIR = [47], codIncIRRF em S-1010 = [47];tpInfoIR = [51], codIncIRRF em S-1010 = [51, 53];tpInfoIR = [52], codIncIRRF em S-1010 = [52];tpInfoIR = [54], codIncIRRF em S-1010 = [54];tpInfoIR = [61], codIncIRRF em S-1010 = [61, 66];tpInfoIR = [62], codIncIRRF em S-1010 = [62];tpInfoIR = [63], codIncIRRF em S-1010 = [63, 65];tpInfoIR = [64], codIncIRRF em S-1010 = [64];tpInfoIR = [67], codIncIRRF em S-1010 = [67];tpInfoIR = [68], codIncIRRF em S-1010 = [68];tpInfoIR = [7953], codIncIRRF em S-1010 = [35];tpInfoIR = [7954], codIncIRRF em S-1010 = [44];tpInfoIR = [7955], codIncIRRF em S-1010 = [55];tpInfoIR = [7957], codIncIRRF em S-1010 = [81];tpInfoIR = [7958], codIncIRRF em S-1010 = [82];tpInfoIR = [7959], codIncIRRF em S-1010 = [83];tpInfoIR = [9031], codIncIRRF em S-1010 = [9031,            9033];tpInfoIR = [9032], codIncIRRF em S-1010 = [9032];tpInfoIR = [9034], codIncIRRF em S-1010 = [9034];tpInfoIR = [9831], codIncIRRF em S-1010 = [9831,            9833];tpInfoIR = [9832], codIncIRRF em S-1010 = [9832];tpInfoIR = [9834], codIncIRRF em S-1010 = [9834];tpInfoIR = [9041], codIncIRRF em S-1010 = [9041,            9043];tpInfoIR = [9042], codIncIRRF em S-1010 = [9042];tpInfoIR = [9046], codIncIRRF em S-1010 = [9046,            9048];tpInfoIR = [9047], codIncIRRF em S-1010 = [9047];tpInfoIR = [9051], codIncIRRF em S-1010 = [9051,            9053];tpInfoIR = [9052], codIncIRRF em S-1010 = [9052];tpInfoIR = [9054], codIncIRRF em S-1010 = [9054];tpInfoIR = [9061], codIncIRRF em S-1010 = [9061,            9066];tpInfoIR = [9062], codIncIRRF em S-1010 = [9062];tpInfoIR = [9063], codIncIRRF em S-1010 = [9063,            9065];tpInfoIR = [9064], codIncIRRF em S-1010 = [9064];tpInfoIR = [9067], codIncIRRF em S-1010 = [9067];tpInfoIR = [9082], codIncIRRF em S-1010 = [9082];tpInfoIR = [9083], codIncIRRF em S-1010 = [9083].            OBS.: Se o campo {indApurIR} vinculado à rubrica for igual a [1], considerar {vrRubr} = [0].
21|descRendimento|infoIR|E|C|0-1|00|-|Descrição do rendimento não tributável ou isento do IRRF.Origem: campo dscRubr em            S-1010.Validação: Informação obrigatória e exclusiva para eventos S-1210 com perApur posterior ou igual ao início da DIRF e se tpInfoIR = [79].
22|infoProcJudRub|infoIR|G|-|0-N|-|-|Informações complementares - Demais rendimentos com exigibilidade suspensa decorrentes de decisão judicial            aplicável à rubrica.
23|nrProc|infoProcJudRub|E|C|1|20|-|Informar o número do processo judicial.Origem: Campo ideProcessoIRRF/nrProc            de S-1010, quando codRubr e ideTabRubr de S-1010 com codIncIRRF = [9X] ou [9XXX] forem            informados em {ideDmDev} de evento remuneratório (S-1200, S-1202, S-1207, S-2299 ou S-2399).
24|ufVara|infoProcJudRub|E|C|1|2|-|Identificação da Unidade da Federação - UF da Seção Judiciária.Valores válidos: AC, AL, AP, AM, BA, CE, DF, ES, GO, MA, MT, MS, MG, PA, PB, PR, PE, PI,            RJ, RN, RS, RO, RR, SC, SP, SE, TOOrigem: campo ufVara de S-1070.
25|codMunic|infoProcJudRub|E|N|1|7|-|Preencher com o código do município, conforme tabela do IBGE.Origem: campo codMunic            de S-1070.
26|idVara|infoProcJudRub|E|N|1|4|-|Código de identificação da Vara.Origem: campo idVara de S-1070.
27|totApurMen|dmDev|G|-|0-50|-|-|Totalizador dos rendimentos tributáveis, deduções, isenções e retenção de tributos com período de apuração            mensal.
28|CRMen|totApurMen|E|C|1|6|-|Código de Receita - CR relativo ao Imposto de Renda Retido na Fonte sobre rendimentos do trabalho.Valores válidos:056107 - IRRF mensal, 13° salário e férias sobre trabalho assalariado no país ou ausente no            exterior a serviço do país, exceto se contratado por empregador doméstico ou por segurado especial sujeito a            recolhimento unificado056108 - IRRF mensal e férias - Empregado doméstico056109 - IRRF 13° salário na rescisão de contrato de trabalho - Empregado doméstico056110 - IRRF - Empregado doméstico 13º salário056111 - IRRF - Empregado/Trabalhador rural - Segurado especial056112 - IRRF - Empregado/Trabalhador rural - Segurado especial 13° salário056113 - IRRF - Empregado/Trabalhador rural - Segurado especial 13° salário rescisório058806 - IRRF sobre rendimento do trabalho sem vínculo empregatício061001 - IRRF sobre rendimentos relativos a prestação de serviços de transporte rodoviário            internacional de carga, pagos a transportador autônomo PF residente no Paraguai353301 - Proventos de aposentadoria, reserva, reforma ou pensão pagos por previdência            pública356201 - IRRF sobre participação dos trabalhadores em lucros ou resultados - PLR188901 - Rendimentos Recebidos Acumuladamente - RRA
29|vlrRendTrib|totApurMen|E|N|1|14|2|Valor relativo ao rendimento tributável mensal e férias.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103, 105, 106, 107, 108, 111,            301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410, 501, 721, 722, 723, 761,            901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [11];CRMen = [056108]: se codCateg = [104], {indApurIR} = [0] e os campos            {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [11];CRMen = [056111]: se codCateg = [101, 102, 103, 105, 106, 107, 108, 111],            {indApurIR} = [0], os campos {indRRA} e paisResidExt não            forem informados e classTrib em S-1000 =            [22], efetuar o somatório de valor cujo tpInfoIR = [11];CRMen = [058806]: se codCateg = [201, 202, 701, 711, 712, 731, 734, 738,            741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [11];CRMen = [061001]: se codCateg = [712], {indApurIR} = [0] e paisResidExt = [586], efetuar o somatório de valor cujo tpInfoIR = [11];CRMen = [356201]: se codCateg = [1XX], {indApurIR} = [0] e os campos            {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [14];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [11, 12, 14].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [11, 14];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [11, 12, 14].
30|vlrRendTrib13|totApurMen|E|N|1|14|2|Valor relativo ao rendimento do 13º salário.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103, 105, 106, 107, 108, 111,            301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410, 501, 721, 722, 723, 761,            901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [12];CRMen = [056109]: se codCateg = [104], {indApurIR} = [0] e os campos            {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [12], apenas se origem for            S-2299;CRMen = [056110]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [12], exceto se origem for            S-2299;CRMen = [056112]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [12], exceto se origem for            S-2299/S-2399;CRMen = [056113]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [12], apenas se origem for            S-2299/S-2399;CRMen = [058806]: se codCateg = [201, 202, 701,            711, 712, 731, 734, 738, 741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [12].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [12].
31|vlrPrevOficial|totApurMen|E|N|1|14|2|Valor relativo à previdência oficial sobre rendimentos do trabalho, mensal e férias.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410,            501, 721, 722, 723, 761, 901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [41];CRMen = [056108]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [41];CRMen = [056111]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [41];CRMen = [058806]: se codCateg = [201, 202, 701,            711, 712, 731, 734, 738, 741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [41];CRMen = [061001]: se codCateg = [712], {indApurIR}            = [0] e paisResidExt = [586], efetuar o somatório de valor cujo tpInfoIR = [41];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [41, 42].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [41];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [41, 42].
32|vlrPrevOficial13|totApurMen|E|N|1|14|2|Valor relativo à previdência oficial sobre o 13° salário.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410,            501, 721, 722, 723, 761, 901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [42];CRMen = [056109]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [42], apenas se origem for            S-2299;CRMen = [056110]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [42], exceto se origem for            S-2299;CRMen = [056112]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [42], exceto se origem for            S-2299/S-2399;CRMen = [056113]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [42], apenas se origem for            S-2299/S-2399;CRMen = [058806]: se codCateg = [201, 202, 701,            711, 712, 731, 734, 738, 741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [42].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [42].
33|vlrCRMen|totApurMen|E|N|1|14|2|Valor relativo ao imposto sobre a renda retido na fonte sobre rendimentos do trabalho, mensal e férias.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103, 105, 106, 107, 108, 111,            301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410, 501, 721, 722, 723, 761,            901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [31];CRMen = [056108]: se codCateg = [104], {indApurIR} = [0] e os campos            {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [31];CRMen = [056111]: se codCateg = [101, 102, 103, 105, 106, 107, 108, 111],            {indApurIR} = [0], os campos {indRRA} e paisResidExt não            forem informados e classTrib em S-1000 =            [22], efetuar o somatório de valor cujo tpInfoIR = [31];CRMen = [058806]: se codCateg = [201, 202, 701, 711, 712, 731, 734, 738,            741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [31];CRMen = [061001]: se codCateg = [712], {indApurIR} = [0] e paisResidExt = [586], efetuar o somatório de valor cujo tpInfoIR = [31];CRMen = [356201]: se codCateg = [1XX], {indApurIR} = [0] e os campos            {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [34];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [31, 32, 34].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [31, 34];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [31, 32, 34].
34|vlrCR13Men|totApurMen|E|N|1|14|2|Valor relativo ao imposto sobre a renda retido na fonte sobre rendimentos do trabalho, 13° salário.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410,            501, 721, 722, 723, 761, 901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [32];CRMen = [056109]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [32], apenas se origem for            S-2299;CRMen = [056110]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [32], exceto se origem for            S-2299;CRMen = [056112]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [32], exceto se origem for            S-2299/S-2399;CRMen = [056113]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [32], apenas se origem for            S-2299/S-2399;CRMen = [058806]: se codCateg = [201, 202, 701,            711, 712, 731, 734, 738, 741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [32].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [32].
35|vlrParcIsenta65|totApurMen|E|N|1|14|2|Valor relativo à parcela isenta de proventos de aposentadoria, reserva remunerada, reforma e pensão de            beneficiário com 65 anos ou mais.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [70, 71].            b) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [70];CRMen = [188901]: se paisResidExt não for informado, {indApurIR} = [0] e            {indRRA} = [S], efetuar o somatório de valor cujo tpInfoIR = [70, 71].
36|vlrParcIsenta65Dec|totApurMen|E|N|1|14|2|Valor relativo à parcela isenta de proventos de aposentadoria, reserva remunerada, reforma e pensão de            beneficiário com 65 anos ou mais sobre o 13º salário.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1207 e respectivo S-1210:CRMen = [353301]: se {indApurIR} = [0] e os campos            paisResidExt e {indRRA} não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [71].
37|vlrDiarias|totApurMen|E|N|1|14|2|Valor relativo a diárias.Validação: Deve ser agrupado conforme segue:            a) Quando o evento de origem for S-1200, S-1202, S-2299, S-2399 e respectivo S-1210:CRMen = [056107]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 401, 410,            501, 721, 722, 723, 761, 901, 902, 903, 904, 906], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 for diferente de            [22], efetuar o somatório de valor cujo tpInfoIR = [72];CRMen = [056108]: se codCateg = [104], {indApurIR}            = [0] e os campos {indRRA} e paisResidExt não forem            informados, efetuar o somatório de valor cujo tpInfoIR = [72];CRMen = [056111]: se codCateg = [101, 102, 103,            105, 106, 107, 108, 111], {indApurIR} = [0], os campos {indRRA} e paisResidExt não forem informados e classTrib em S-1000 = [22], efetuar            o somatório de valor cujo tpInfoIR = [72];CRMen = [058806]: se codCateg = [201, 202, 701,            711, 712, 731, 734, 738, 741, 751, 771, 781], {indApurIR} = [0] e os campos {indRRA} e paisResidExt não forem informados, efetuar o            somatório de valor cujo tpInfoIR = [72].
