18|ideDmDev|dmDev|E|C|1|30|-|Identificador atribuído pelo órgão público para o demonstrativo de valores devidos ao beneficiário. O ente            público pode preencher este campo utilizando-se de um identificador padrão para todos os beneficiários; no            entanto, havendo mais de um demonstrativo relativo a uma mesma competência, devem ser utilizados            identificadores diferentes para cada um dos demonstrativos.Validação: Deve ser um identificador único dentro do mesmo perApur para cada um dos demonstrativos do beneficiário.Regra de validação:REGRA_CARACTERE_ESPECIAL
19|nrBeneficio|dmDev|E|C|1|20|-|Preencher com o número do benefício.
20|indRRA|dmDev|E|C|0-1|1|-|Indicativo de Rendimentos Recebidos Acumuladamente - RRA.            Somente preencher este campo se for um demonstrativo de RRA.Valores válidos:S - Sim
21|infoRRA|dmDev|G|-|0-1|-|-|Informações complementares relativas a Rendimentos Recebidos Acumuladamente - RRA.
22|tpProcRRA|infoRRA|E|N|1|1|-|Preencher com o código correspondente ao tipo de processo.Valores válidos:1 - Administrativo2 - Judicial
23|nrProcRRA|infoRRA|E|C|0-1|21|-|Informar o número do processo/requerimento administrativo/judicial.Validação: Informação obrigatória se tpProcRRA            = [2] e opcional se tpProcRRA = [1]. Deve ser número de processo            válido e:            a) Se tpProcRRA = [1], deve possuir 17 (dezessete) ou 21 (vinte            e um) algarismos;            b) Se tpProcRRA = [2], deve possuir 20 (vinte) algarismos.
24|descRRA|infoRRA|E|C|1|50|-|Descrição dos Rendimentos Recebidos Acumuladamente - RRA.
25|qtdMesesRRA|infoRRA|E|N|1|4|1|Número de meses relativo aos Rendimentos Recebidos Acumuladamente - RRA.
26|despProcJud|infoRRA|G|-|0-1|-|-|Detalhamento das despesas com processo judicial.
27|vlrDespCustas|despProcJud|E|N|1|14|2|Preencher com o valor das despesas com custas judiciais.Validação: Deve ser maior ou igual a 0 (zero).
28|vlrDespAdvogados|despProcJud|E|N|1|14|2|Preencher com o valor total das despesas com advogado(s).Validação: Se o grupo ideAdv for preenchido, o            valor informado neste campo deve ser maior ou igual à soma do(s) campo(s) vlrAdv do grupo ideAdv.            Deve ser maior ou igual a 0 (zero).            O não preenchimento do grupo ideAdv indica que o contribuinte            declarante não possui as informações detalhadas por advogado.
29|ideAdv|infoRRA|G|-|0-99|-|-|Identificação dos advogados.
30|tpInsc|ideAdv|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ2 - CPF
31|nrInsc|ideAdv|E|C|1|14|-|Informar o número de inscrição do advogado.Validação: Deve ser um número de inscrição válido, de acordo com o tipo de inscrição            indicado no campo ideAdv/tpInsc, considerando as            particularidades aplicadas à informação de CNPJ de órgão público em S-1000.            Se ideAdv/tpInsc = [1], deve possuir 14 (catorze) algarismos            e, no caso de declarante pessoa jurídica, ser diferente do CNPJ base do empregador (exceto se ideEmpregador/nrInsc tiver 14 (catorze) algarismos).            Se ideAdv/tpInsc = [2], deve possuir 11 (onze) algarismos e,            no caso de declarante pessoa física, ser diferente do CPF do empregador.
32|vlrAdv|ideAdv|E|N|0-1|14|2|Valor da despesa com o advogado, se houver.
33|infoPerApur|dmDev|G|-|0-1|-|-|Informações relativas ao período de apuração.
34|ideEstab|infoPerApur|G|-|1-500|-|-|Identificação da unidade do órgão público na qual o beneficiário possui provento ou pensão.
35|tpInsc|ideEstab|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ
36|nrInsc|ideEstab|E|C|1|14|-|Informar o número de inscrição da unidade do órgão público.
37|itensRemun|ideEstab|G|-|1-200|-|-|Rubricas que compõem o provento ou pensão do beneficiário.
38|codRubr|itensRemun|E|C|1|30|-|Informar o código atribuído pelo empregador que identifica a rubrica em sua folha de pagamento.
39|ideTabRubr|itensRemun|E|C|1|8|-|Preencher com o identificador da Tabela de Rubricas para a rubrica definida em codRubr.
40|qtdRubr|itensRemun|E|N|0-1|12|2|Informar a quantidade de referência para apuração (em horas, cotas, meses, etc.).Validação: Deve ser maior que 0 (zero).
41|fatorRubr|itensRemun|E|N|0-1|5|2|Informar o fator, percentual, etc. da rubrica, quando necessário.Validação: Deve ser maior que 0 (zero).
42|vrRubr|itensRemun|E|N|1|14|2|Valor total da rubrica.Validação: Deve ser maior que 0 (zero).
43|indApurIR|itensRemun|E|N|1|1|-|Indicativo de tipo de apuração de IR.Valores válidos:0 - Normal (apuração sob a folha de pagamento declarada no eSocial)1 - Situação especial de apuração de IR
44|descFolha|itensRemun|G|-|0-1|-|-|Informações de desconto do empréstimo em folha.
45|tpDesc|descFolha|E|N|1|1|-|Indicativo do tipo de desconto.Valores válidos:1 - eConsignado
46|instFinanc|descFolha|E|C|1|3|-|Código da Instituição Financeira concedente do empréstimo.Validação: Deve ser um código válido, conforme tabela do Banco Central.
47|nrDoc|descFolha|E|C|1|12|-|Número do contrato referente ao empréstimo.Validação: Se tpDesc = [1], deve ser            informado com 8 (oito) algarismos.
48|observacao|descFolha|E|C|0-1|55|-|Outras informações do desconto.
49|infoPerAnt|dmDev|G|-|0-1|-|-|Grupo destinado às informações relativas a períodos anteriores. Somente preencher esse grupo se houver            proventos ou pensões retroativos.
50|idePeriodo|infoPerAnt|G|-|1-180|-|-|Identificação do período ao qual se referem as diferenças de provento ou pensão.
51|perRef|idePeriodo|E|C|1|7|-|Informar o período ao qual se refere o complemento de provento ou pensão, no formato AAAA-MM.Validação: Deve ser igual ou anterior ao período de apuração informado em perApur.            Deve ser informado no formato AAAA-MM.
52|ideEstab|idePeriodo|G|-|1-500|-|-|Identificação da unidade do órgão público na qual o beneficiário possui provento ou pensão.
53|tpInsc|ideEstab|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ
54|nrInsc|ideEstab|E|C|1|14|-|Informar o número de inscrição da unidade do órgão público.
55|itensRemun|ideEstab|G|-|1-200|-|-|Rubricas que compõem o provento ou pensão do beneficiário.
56|codRubr|itensRemun|E|C|1|30|-|Informar o código atribuído pelo empregador que identifica a rubrica em sua folha de pagamento.
57|ideTabRubr|itensRemun|E|C|1|8|-|Preencher com o identificador da Tabela de Rubricas para a rubrica definida em codRubr.
58|qtdRubr|itensRemun|E|N|0-1|12|2|Informar a quantidade de referência para apuração (em horas, cotas, meses, etc.).Validação: Deve ser maior que 0 (zero).
59|fatorRubr|itensRemun|E|N|0-1|5|2|Informar o fator, percentual, etc. da rubrica, quando necessário.Validação: Deve ser maior que 0 (zero).
60|vrRubr|itensRemun|E|N|1|14|2|Valor total da rubrica.Validação: Deve ser maior que 0 (zero).
61|indApurIR|itensRemun|E|N|1|1|-|Indicativo de tipo de apuração de IR.Valores válidos:0 - Normal (apuração sob a folha de pagamento declarada no eSocial)1 - Situação especial de apuração de IR
