11|tpInsc|ideEmpregador|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ2 - CPF
12|nrInsc|ideEmpregador|E|C|1|14|-|Informar o número de inscrição do contribuinte de acordo com o tipo de inscrição indicado no campo ideEmpregador/tpInsc e conforme informado em S-1000.
13|trabalhador|evtAdmissao|G|-|1|-|-|Informações pessoais do trabalhador.
14|cpfTrab|trabalhador|E|C|1|11|-|Preencher com o número do CPF do trabalhador.
15|nmTrab|trabalhador|E|C|1|70|-|Informar o nome do trabalhador.
16|sexo|trabalhador|E|C|1|1|-|Sexo do trabalhador.Valores válidos:M - MasculinoF - Feminino
17|racaCor|trabalhador|E|N|1|1|-|Etnia e raça do trabalhador, conforme sua autoclassificação (art. 39, § 8º, da Lei 12.288/2010).Valores válidos:1 - Branca2 - Preta3 - Parda4 - Amarela5 - Indígena6 - Não informadoValidação: Se dtAdm, dtExercicio, sucessaoVinc/dtTransf ou transfDom/dtTransf (maior data entre elas) for igual ou            posterior a [2024-04-22], não pode ser informado o valor [6].
18|estCiv|trabalhador|E|N|0-1|1|-|Estado civil do trabalhador.Valores válidos:1 - Solteiro2 - Casado3 - Divorciado4 - Separado5 - Viúvo
19|grauInstr|trabalhador|E|C|1|2|-|Grau de instrução do trabalhador.Valores válidos:01 - Analfabeto, inclusive o que, embora tenha recebido instrução, não se alfabetizou02 - Até o 5º ano incompleto do ensino fundamental (antiga 4ª série) ou que se tenha            alfabetizado sem ter frequentado escola regular03 - 5º ano completo do ensino fundamental04 - Do 6º ao 9º ano do ensino fundamental incompleto (antiga 5ª a 8ª série)05 - Ensino fundamental completo06 - Ensino médio incompleto07 - Ensino médio completo08 - Educação superior incompleta09 - Educação superior completa10 - Pós-graduação completa11 - Mestrado completo12 - Doutorado completo
20|nmSoc|trabalhador|E|C|0-1|70|-|Nome social para travesti ou transexual.Validação: Informação validada na base de dados do CPF.
21|nascimento|trabalhador|G|-|1|-|-|Grupo de informações do nascimento do trabalhador.
22|dtNascto|nascimento|E|D|1|-|-|Preencher com a data de nascimento.
23|paisNascto|nascimento|E|C|1|3|-|Preencher com o código do país de nascimento do trabalhador.Validação: Deve ser um código válido e existente na Tabela 06.
24|paisNac|nascimento|E|C|1|3|-|Preencher com o código do país de nacionalidade do trabalhador.Validação: Deve ser um código válido e existente na Tabela 06.
25|endereco|trabalhador|CG|-|0-1|-|-|Grupo de informações do endereço do trabalhador.
26|brasil|endereco|G|-|0-1|-|-|Endereço no Brasil.
27|tpLograd|brasil|E|C|0-1|4|-|Tipo de logradouro.Validação: Se informado, deve ser um código válido e existente na Tabela 20.
28|dscLograd|brasil|E|C|1|00|-|Descrição do logradouro.
29|nrLograd|brasil|E|C|1|10|-|Número do logradouro.            Se não houver número a ser informado, preencher com S/N.
30|complemento|brasil|E|C|0-1|30|-|Complemento do logradouro.
31|bairro|brasil|E|C|0-1|90|-|Nome do bairro/distrito.
32|cep|brasil|E|C|1|8|-|Código de Endereçamento Postal - CEP.Validação: Deve ser preenchido apenas com números, com 8 (oito) posições.
33|codMunic|brasil|E|N|1|7|-|Preencher com o código do município, conforme tabela do IBGE.Validação: Deve ser um código válido e existente na tabela do IBGE.
34|uf|brasil|E|C|1|2|-|Preencher com a sigla da Unidade da Federação - UF.Valores válidos: AC, AL, AP, AM, BA, CE, DF, ES, GO, MA, MT, MS, MG, PA, PB, PR, PE, PI,            RJ, RN, RS, RO, RR, SC, SP, SE, TO
35|exterior|endereco|G|-|0-1|-|-|Endereço no exterior.
36|paisResid|exterior|E|C|1|3|-|Preencher com o código do país.Validação: Deve ser um código válido e existente na Tabela 06.
37|dscLograd|exterior|E|C|1|00|-|Descrição do logradouro.
38|nrLograd|exterior|E|C|1|10|-|Número do logradouro.            Se não houver número a ser informado, preencher com S/N.
39|complemento|exterior|E|C|0-1|30|-|Complemento do logradouro.
40|bairro|exterior|E|C|0-1|90|-|Nome do bairro/distrito.
41|nmCid|exterior|E|C|1|50|-|Nome da cidade.
42|codPostal|exterior|E|C|0-1|12|-|Código de Endereçamento Postal.
43|trabImig|trabalhador|G|-|0-1|-|-|Informações do trabalhador imigrante.
44|tmpResid|trabImig|E|N|0-1|1|-|Tempo de residência do trabalhador imigrante.Valores válidos:1 - Prazo indeterminado2 - Prazo determinadoValidação: Preenchimento obrigatório se (dtAdm ou dtExercicio) >= [2021-07-19].
45|condIng|trabImig|E|N|1|1|-|Condição de ingresso do trabalhador imigrante.Valores válidos:1 - Refugiado2 - Solicitante de refúgio3 - Permanência no Brasil em razão de reunião familiar4 - Beneficiado pelo acordo entre países do Mercosul5 - Dependente de agente diplomático e/ou consular de países que mantêm acordo de            reciprocidade para o exercício de atividade remunerada no Brasil6 - Beneficiado pelo Tratado de Amizade, Cooperação e Consulta entre a República Federativa            do Brasil e a República Portuguesa7 - Outra condiçãoValidação: Se tmpResid = [1], não pode            ser informado [2, 5]. Se tmpResid = [2], não pode ser            informado [1].
46|infoDeficiencia|trabalhador|G|-|0-1|-|-|Pessoa com deficiência.
47|defFisica|infoDeficiencia|E|C|1|1|-|Deficiência física.Valores válidos:S - SimN - Não
48|defVisual|infoDeficiencia|E|C|1|1|-|Deficiência visual.Valores válidos:S - SimN - Não
49|defAuditiva|infoDeficiencia|E|C|1|1|-|Deficiência auditiva.Valores válidos:S - SimN - Não
50|defMental|infoDeficiencia|E|C|1|1|-|Deficiência mental.Valores válidos:S - SimN - Não
51|defIntelectual|infoDeficiencia|E|C|1|1|-|Deficiência intelectual.Valores válidos:S - SimN - Não
52|reabReadap|infoDeficiencia|E|C|1|1|-|Informar se o trabalhador é reabilitado (empregado) ou readaptado (servidor público/militar).            Reabilitado: estando o empregado incapacitado parcial ou totalmente para o trabalho, cumpriu programa de            reabilitação profissional no INSS, recebendo certificado e sendo proporcionados os meios indicados para            participar do mercado de trabalho.            Readaptado: o servidor está investido em cargo de atribuições e responsabilidades compatíveis com a            limitação que tenha sofrido em sua capacidade física ou mental verificada em inspeção médica.Valores válidos:S - SimN - Não
53|infoCota|infoDeficiencia|E|C|0-1|1|-|Informar se o trabalhador deve ser contabilizado no preenchimento de cota de pessoas com deficiência            habilitadas ou de beneficiários reabilitados.Valores válidos:S - SimN - NãoValidação: Preenchimento obrigatório e exclusivo se tpRegTrab            = [1]. Somente pode ser informado [S] se pelo menos um dos campos a seguir estiver preenchido com [S]: defFisica, defVisual, defAuditiva, defMental, defIntelectual e reabReadap.            Esta validação não deve ser realizada quando se tratar de evento enviado em versão do leiaute anterior a            S-1.0.
54|observacao|infoDeficiencia|E|C|0-1|55|-|Observação.
55|dependente|trabalhador|G|-|0-99|-|-|Informações dos dependentes.
56|tpDep|dependente|E|C|0-1|2|-|Tipo de dependente.Validação: Preenchimento obrigatório se depIRRF            = [S].            Deve ser um código válido e existente na Tabela 07.
57|nmDep|dependente|E|C|1|70|-|Nome do dependente.
58|dtNascto|dependente|E|D|1|-|-|Preencher com a data de nascimento.Validação: Deve ser maior ou igual que 01/01/1890 e menor ou igual à data atual.
59|cpfDep|dependente|E|C|0-1|11|-|Número de inscrição no CPF.Validação: Deve ser um número de CPF válido, observando o que segue:            a) O preenchimento é obrigatório se depIRRF = [S];            b) Em arquivo de empregador Pessoa Física, deve ser diferente do CPF informado em ideEmpregador;            c) Não pode haver mais de um dependente com o mesmo número de CPF.
60|sexoDep|dependente|E|C|0-1|1|-|Sexo do dependente.Valores válidos:M - MasculinoF - FemininoValidação: Preenchimento obrigatório se tpRegPrev =            [2] e cadIni = [N]. Não informar se tpRegPrev            for diferente de [2].
61|depIRRF|dependente|E|C|1|1|-|Informar se é dependente do trabalhador para fins de dedução de seu rendimento tributável pelo Imposto de            Renda.Valores válidos:S - SimN - Não
62|depSF|dependente|E|C|1|1|-|Informar se é dependente para fins de recebimento do benefício de salário-família.Valores válidos:S - SimN - Não
63|incTrab|dependente|E|C|0-1|1|-|Informar se o dependente tem incapacidade física ou mental para o trabalho.Valores válidos:S - SimN - NãoValidação: Não informar se tpRegPrev = [4].            Preenchimento obrigatório nos demais casos.
64|descrDep|dependente|E|C|0-1|00|-|Informar a descrição da dependência.Validação: Informação obrigatória e exclusiva se tpDep = [99].
65|contato|trabalhador|G|-|0-1|-|-|Informações de contato.
66|fonePrinc|contato|E|C|0-1|13|-|Número de telefone do trabalhador, com DDD.Validação: Se preenchido, deve conter apenas números, com o mínimo de dez dígitos.
67|emailPrinc|contato|E|C|0-1|60|-|Endereço eletrônico.Validação: O e-mail deve ser possuir o caractere @ e este não pode estar no início e no            fim do e-mail. Deve possuir no mínimo um caractere . depois do @ e não pode estar no início ou no final do            e-mail.
68|vinculo|evtAdmissao|G|-|1|-|-|Grupo de informações do vínculo.
69|matricula|vinculo|E|C|1|30|-|Matrícula atribuída ao trabalhador pela empresa ou, no caso de servidor público, a matrícula constante no            Sistema de Administração de Recursos Humanos do órgão.Validação: O valor informado não pode conter a expressão 'eSocial' nas 7 (sete) primeiras            posições.Regra de validação:REGRA_CARACTERE_ESPECIAL
70|tpRegTrab|vinculo|E|N|1|1|-|Tipo de regime trabalhista.Valores válidos:1 - CLT - Consolidação das Leis de Trabalho e legislações trabalhistas específicas2 - Estatutário/legislações específicas (servidor temporário, militar, agente político,            etc.)Validação: Se codCateg = [104], deve ser            preenchido com [1]. Se codCateg = [314], deve ser            preenchido com [2].
71|tpRegPrev|vinculo|E|N|1|1|-|Tipo de regime previdenciário (ou Sistema de Proteção Social dos Militares das Forças Armadas).Valores válidos:1 - Regime Geral de Previdência Social - RGPS2 - Regime Próprio de Previdência Social - RPPS, Regime dos Parlamentares e Sistema de            Proteção dos Militares dos Estados/DF3 - Regime de Previdência Social no exterior4 - Sistema de Proteção Social dos Militares das Forças Armadas - SPSMFAValidação: Se codCateg = [104], deve ser            preenchido com [1]. Se codCateg = [101, 102, 103, 105,            106, 107, 108, 111], não pode ser preenchido com [2, 4].
72|cadIni|vinculo|E|C|1|1|-|Indicar se o evento se refere a cadastramento inicial de vínculo (o ingresso do trabalhador no empregador            declarante, por admissão ou transferência, é anterior à data de início da obrigatoriedade de envio de seus            eventos não periódicos) ou se refere a admissão (o ingresso do trabalhador no empregador declarante é igual            ou posterior à data de início de obrigatoriedade de envio de seus eventos não periódicos).Valores válidos:S - Sim (Cadastramento Inicial)N - Não (Admissão)
73|infoRegimeTrab|vinculo|CG|-|1|-|-|Informações do regime trabalhista.
74|infoCeletista|infoRegimeTrab|G|-|0-1|-|-|Informações de trabalhador celetista.
75|dtAdm|infoCeletista|E|D|1|-|-|Preencher com a data de admissão do trabalhador.            No caso de transferência do empregado ou de mudança de CPF, preencher com a data inicial do vínculo no            primeiro empregador (data de início do vínculo).Validação: Devem ser observadas as seguintes regras:            a) Deve ser posterior à data de nascimento do trabalhador e igual ou anterior ao ano do óbito, se existente;            b) Se cadIni = [S], deve ser anterior à data de início da obrigatoriedade            dos eventos não periódicos para o empregador no eSocial;            c) Se cadIni = [N] e tpAdmissao = [1], deve ser igual ou            posterior à data de início da obrigatoriedade dos eventos não periódicos para o empregador no eSocial.
76|tpAdmissao|infoCeletista|E|N|1|1|-|Tipo de admissão do trabalhador.Valores válidos:1 - Admissão2 - Transferência de empresa do mesmo grupo econômico ou transferência entre órgãos do            mesmo Ente Federativo3 - Transferência de empresa consorciada ou de consórcio4 - Transferência por motivo de sucessão, incorporação, cisão ou fusão5 - Transferência do empregado doméstico para outro representante da mesma unidade familiar6 - Mudança de CPF7 - Transferência quando a empresa sucedida é considerada inapta por inexistência de            fatoValidação: Se for igual a [5], codCateg            deve ser igual a [104] e procEmi deve ser igual a [2, 22].            Se for igual a [6], cadIni deve ser igual a [N].
77|indAdmissao|infoCeletista|E|N|1|1|-|Indicativo de admissão.Valores válidos:1 - Normal2 - Decorrente de ação fiscal3 - Decorrente de decisão judicial
78|nrProcTrab|infoCeletista|E|C|0-1|20|-|Número que identifica o processo trabalhista, quando a admissão se der por decisão judicial.Validação: Informação obrigatória e exclusiva se indAdmissao = [3]. Se preenchido,            deve ser um processo judicial válido, com 20 (vinte) algarismos.
79|tpRegJor|infoCeletista|E|N|1|1|-|Regime de jornada do empregado.Valores válidos:1 - Submetido a horário de trabalho (Capítulo II do Título II da CLT)2 - Atividade externa especificada no inciso I do art. 62 da CLT3 - Função especificada no inciso II do art. 62 da CLT4 - Teletrabalho, previsto no inciso III do art. 62 da CLT
80|natAtividade|infoCeletista|E|N|1|1|-|Natureza da atividade.Valores válidos:1 - Trabalho urbano2 - Trabalho ruralValidação: Se codCateg = [104], deve ser            preenchido com [1]. Se codCateg = [102], deve ser            preenchido com [2].
81|dtBase|infoCeletista|E|N|0-1|2|-|Mês relativo à data base da categoria profissional do trabalhador.Validação: Se informado, deve ser maior ou igual a 1 e menor ou igual a 12.
82|cnpjSindCategProf|infoCeletista|E|C|1|14|-|Preencher com o CNPJ do sindicato representativo da categoria (preponderante ou diferenciada).Validação: Deve ser um CNPJ válido, com 14 (catorze) algarismos.
83|matAnotJud|infoCeletista|E|C|0-1|30|-|Matrícula informada no evento S-8200.Validação: Deve corresponder à matrícula cadastrada no evento S-8200 para o CPF informado            em cpfTrab.
84|FGTS|infoCeletista|G|-|0-1|-|-|Informações do Fundo de Garantia do Tempo de Serviço - FGTS.
85|dtOpcFGTS|FGTS|E|D|1|-|-|Informar a data de opção do trabalhador pelo FGTS.
86|trabTemporario|infoCeletista|G|-|0-1|-|-|Dados sobre trabalho temporário. Preenchimento obrigatório no caso de contratação de trabalhador            temporário.
87|hipLeg|trabTemporario|E|N|1|1|-|Hipótese legal para contratação de trabalhador temporário.Valores válidos:1 - Necessidade de substituição transitória de pessoal permanente2 - Demanda complementar de serviços
88|justContr|trabTemporario|E|C|1|99|-|Descrição do fato determinado que, no caso concreto, justifica a hipótese legal para a contratação de            trabalho temporário. O prazo de contratação do trabalho temporário deve ser compatível com o motivo            justificador alegado.
89|ideEstabVinc|trabTemporario|G|-|1|-|-|Identificação do estabelecimento do tomador ao qual o trabalhador temporário está vinculado
90|tpInsc|ideEstabVinc|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ2 - CPF
91|nrInsc|ideEstabVinc|E|C|1|14|-|Informar o número de inscrição do contratante de serviços, de acordo com o tipo de inscrição informado em ideEstabVinc/tpInsc.Validação: Deve ser um identificador válido. Se dtAdm >= [2024-04-22] e:            a) Se ideEstabVinc/tpInsc            = [1], deve ser informado com 14 (catorze) algarismos. Se o empregador for pessoa jurídica, a raiz do CNPJ            informado deve ser diferente de ideEmpregador/nrInsc.            b) Se ideEstabVinc/tpInsc            = [2], deve ser diferente do CPF do empregado. Se o empregador for pessoa física, também deve ser diferente            do CPF do empregador.
92|ideTrabSubstituido|trabTemporario|G|-|0-9|-|-|Identificação do(s) trabalhador(es) substituído(s).
93|cpfTrabSubst|ideTrabSubstituido|E|C|1|11|-|CPF do trabalhador substituído.Validação: Deve ser um CPF válido.
94|aprend|infoCeletista|G|-|0-1|-|-|Informações relacionadas ao aprendiz.
95|indAprend|aprend|E|N|1|1|-|Indicativo de modalidade de contratação de aprendiz.Valores válidos:1 - Contratação direta: contratação do aprendiz efetivada pelo estabelecimento cumpridor da            cota de aprendizagem2 - Contratação indireta: contratação do aprendiz efetivada por entidades sem fins            lucrativos ou por entidades de prática desportiva a serviço do estabelecimento cumpridor da cota
96|cnpjEntQual|aprend|E|C|0-1|14|-|Informar o número de inscrição no CNPJ da entidade qualificadora, no caso de contratação direta.Validação: Preenchimento obrigatório e exclusivo se indAprend = [1].            Deve ser um CNPJ válido, com 14 (catorze) algarismos.
97|tpInsc|aprend|E|N|0-1|1|-|Preencher com o código correspondente ao tipo de inscrição do estabelecimento para o qual a contratação de            aprendiz foi efetivada, no caso de contratação indireta, conforme Tabela                05.Valores válidos:1 - CNPJ2 - CPFValidação: Preenchimento obrigatório e exclusivo se indAprend = [2].
98|nrInsc|aprend|E|C|0-1|14|-|Informar o número de inscrição do estabelecimento para o qual a contratação de aprendiz foi efetivada, no            caso de contratação indireta, de acordo com o tipo de inscrição indicado no campo aprend/tpInsc.Validação: Preenchimento obrigatório e exclusivo se indAprend = [2].            Deve ser um identificador válido e:            a) Se aprend/tpInsc = [1], deve ser            informado com 14 (catorze) algarismos. Se o empregador for pessoa jurídica, a raiz do CNPJ informado deve            ser diferente de ideEmpregador/nrInsc.            b) Se aprend/tpInsc = [2], deve ser            diferente do CPF do empregado. Se o empregador for pessoa física, também deve ser diferente do CPF do            empregador.
99|cnpjPrat|aprend|E|C|0-1|14|-|Informar o número de inscrição no CNPJ do estabelecimento onde estão sendo realizadas as atividades            práticas, quando ocorrer uma das seguintes situações:            a) Modalidade alternativa de cumprimento de cota de aprendizagem (neste caso, informar o CNPJ da entidade            concedente da parte prática);            b) Realização das atividades práticas na empresa contratante do serviço terceirizado;            c) Centralização das atividades práticas em estabelecimento da própria empresa, diverso do estabelecimento            responsável pelo cumprimento da cota.Validação: Deve ser um CNPJ válido, com 14 (catorze) algarismos.
100|infoEstatutario|infoRegimeTrab|G|-|0-1|-|-|Informações de trabalhador estatutário.
101|tpProv|infoEstatutario|E|N|1|2|-|Preencher com o tipo de provimento.Valores válidos:1 - Nomeação em cargo efetivo2 - Nomeação exclusivamente em cargo em comissão3 - Incorporação ou matrícula (militar)5 - Redistribuição ou Reforma Administrativa6 - Diplomação7 - Contratação por tempo determinado8 - Remoção (em caso de alteração do órgão declarante)9 - Designação10 - Mudança de CPF11 - Estabilizados - Art. 19 do ADCT99 - Outros não relacionados acimaValidação: Os valores [3, 5, 6, 8, 9] só são permitidos se a natureza jurídica do            declarante for Administração Pública (grupo [1]).            Se codCateg = [302], deve ser preenchido com [2, 5, 8,            10].
102|dtExercicio|infoEstatutario|E|D|1|-|-|Data da entrada em exercício pelo servidor.Validação: Devem ser observadas as seguintes regras:            a) Deve ser posterior à data de nascimento do trabalhador;            b) Se cadIni = [S], deve ser anterior à data de início da obrigatoriedade            dos eventos não periódicos para o empregador/ente público no eSocial;            c) Se cadIni = [N] e tpProv for diferente de [5, 8, 10],            deve ser igual ou posterior à data de início da obrigatoriedade dos eventos não periódicos para o            empregador/ente público no eSocial.
103|tpPlanRP|infoEstatutario|E|N|0-1|1|-|Tipo de plano de segregação da massa.Valores válidos:0 - Sem segregação da massa1 - Fundo em capitalização2 - Fundo em repartição3 - Mantido pelo TesouroValidação: Preenchimento obrigatório e exclusivo se tpRegPrev            = [2].
104|indTetoRGPS|infoEstatutario|E|C|0-1|1|-|Informar se o servidor está sujeito ao teto do RGPS pela instituição do regime de previdência            complementar.Valores válidos:S - SimN - NãoValidação: Preenchimento obrigatório e exclusivo se tpRegPrev            = [2].
105|indAbonoPerm|infoEstatutario|E|C|0-1|1|-|Indicar se o servidor recebe abono permanência.Valores válidos:S - SimN - NãoValidação: Preenchimento obrigatório e exclusivo se tpRegPrev            = [2].
106|dtIniAbono|infoEstatutario|E|D|0-1|-|-|Informar a data de inicio do abono permanência.Validação: Preenchimento obrigatório se indAbonoPerm = [S] e cadIni = [N]. Não informar se indAbonoPerm = [N]. Se            preenchida, devem ser observadas as seguintes regras:            a) Deve ser igual ou posterior à data de exercício do servidor;            b) Se cadIni = [S], deve ser anterior à data de início da obrigatoriedade            dos eventos não periódicos para o ente público;            c) Se cadIni = [N], deve ser igual ou anterior à data da transferência ou            alteração do CPF do servidor (sucessaoVinc/dtTransf ou dtAltCPF). Não informar se tpProv for diferente de [5, 8, 10].
107|infoContrato|vinculo|G|-|1|-|-|Informações do contrato de trabalho.
108|nmCargo|infoContrato|E|C|0-1|00|-|Informar o nome do cargo.Validação: O preenchimento é obrigatório, exceto se for relativo a servidor nomeado em            cargo em comissão (tpRegTrab = [2] e tpProv = [2]).
109|CBOCargo|infoContrato|E|C|0-1|6|-|Informar a Classificação Brasileira de Ocupações - CBO relativa ao cargo.Validação: Informação obrigatória e exclusiva se nmCargo for preenchido. Se informado, deve ser um            código válido e existente na tabela de CBO, com 6 (seis) posições.
110|dtIngrCargo|infoContrato|E|D|0-1|-|-|Data de ingresso do servidor no cargo.Validação: Não preencher se tpRegTrab = [1] ou se tpRegPrev = [4] ou se CBOCargo não for informado. Se preenchida, devem ser            observadas as seguintes regras:            a) Deve ser igual ou posterior à data de exercício do servidor;            b) Se cadIni = [S], deve ser anterior à data de início da obrigatoriedade            dos eventos não periódicos para o ente público;            c) Se cadIni = [N], deve ser igual ou anterior à data da transferência ou            alteração do CPF do servidor (sucessaoVinc/dtTransf ou dtAltCPF). Não informar se tpProv for diferente de [5, 8, 10].
111|nmFuncao|infoContrato|E|C|0-1|00|-|Informar o nome da função de confiança/cargo em comissão.Validação: Preenchimento obrigatório se for relativo a servidor nomeado em cargo em            comissão (tpRegTrab = [2] e tpProv = [2]).
112|CBOFuncao|infoContrato|E|C|0-1|6|-|Informar a CBO relativa à função de confiança/cargo em comissão.Validação: Informação obrigatória e exclusiva se nmFuncao for preenchido. Se informado, deve ser um            código válido e existente na tabela de CBO, com 6 (seis) posições.
113|acumCargo|infoContrato|E|C|0-1|1|-|Informar se o cargo, emprego ou função pública é acumulável.Valores válidos:S - SimN - NãoValidação: Preenchimento obrigatório se cadIni = [N] e            se a natureza jurídica do declarante for igual a 1XX-X, 201-1 ou 203-8.
114|codCateg|infoContrato|E|N|1|3|-|Preencher com o código da categoria do trabalhador.Validação: Deve ser um código válido e existente na Tabela 01.
115|remuneracao|infoContrato|G|-|0-1|-|-|Informações da remuneração e periodicidade de pagamento.
116|vrSalFx|remuneracao|E|N|1|14|2|Salário base do trabalhador, correspondente à parte fixa da remuneração.Validação: Se undSalFixo            for igual a [7], preencher com 0 (zero).
117|undSalFixo|remuneracao|E|N|1|1|-|Unidade de pagamento da parte fixa da remuneração.Valores válidos:1 - Por hora2 - Por dia3 - Por semana4 - Por quinzena5 - Por mês6 - Por tarefa7 - Não aplicável - Salário exclusivamente variável
118|dscSalVar|remuneracao|E|C|0-1|99|-|Descrição do salário por tarefa ou variável e como este é calculado. Ex.: Comissões pagas no percentual de            10% sobre as vendas.Validação: Preenchimento obrigatório se undSalFixo for igual a [6, 7].
119|duracao|infoContrato|G|-|0-1|-|-|Duração do contrato de trabalho.
120|tpContr|duracao|E|N|1|1|-|Tipo de contrato de trabalho.Valores válidos:1 - Prazo indeterminado2 - Prazo determinado, definido em dias3 - Prazo determinado, vinculado à ocorrência de um fatoValidação: Se codCateg = [103] e dtAdm >= [2024-04-22], deve ser            informado [2].
121|dtTerm|duracao|E|D|0-1|-|-|Data do término do contrato por prazo determinado.Validação: O preenchimento é obrigatório se tpContr = [2]. Não informar se tpContr = [1]. Se preenchido, deve ser igual            ou posterior à data de admissão (no caso de transferência ou mudança de CPF, igual ou posterior a sucessaoVinc/dtTransf, transfDom/dtTransf ou dtAltCPF do evento S-2200, conforme o caso).
122|clauAssec|duracao|E|C|0-1|1|-|Indicar se o contrato por prazo determinado contém cláusula assecuratória do direito recíproco de rescisão            antes da data de seu término.Valores válidos:S - SimN - NãoValidação: O preenchimento é obrigatório se tpContr = [2, 3]. Não preencher se tpContr = [1].
123|objDet|duracao|E|C|0-1|55|-|Indicação do objeto determinante da contratação por prazo determinado (obra, serviço, safra, etc.).Validação: O preenchimento é obrigatório e exclusivo se tpContr = [3].
124|localTrabalho|infoContrato|G|-|0-1|-|-|Informações do local de trabalho.
125|localTrabGeral|localTrabalho|G|-|0-1|-|-|Estabelecimento (CNPJ, CNO, CAEPF) onde o trabalhador (exceto doméstico) exercerá suas atividades. Caso o            trabalhador exerça suas atividades em instalações de terceiros, este campo deve ser preenchido com o            estabelecimento do próprio empregador ao qual o trabalhador esteja vinculado.
126|tpInsc|localTrabGeral|E|N|1|1|-|Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.Valores válidos:1 - CNPJ3 - CAEPF4 - CNO
127|nrInsc|localTrabGeral|E|C|1|14|-|Informar o número de inscrição do contribuinte de acordo com o tipo de inscrição indicado no campo localTrabGeral/tpInsc.Validação: Deve ser um número de inscrição válido e existente na Tabela de Estabelecimentos            (S-1005), bem como compatível com localTrabGeral/tpInsc.
128|descComp|localTrabGeral|E|C|0-1|80|-|Descrição complementar do local de trabalho.
129|localTempDom|localTrabalho|G|-|0-1|-|-|Grupo preenchido exclusivamente em caso de trabalhador doméstico e trabalhador temporário, indicando o            endereço onde o trabalhador exerce suas atividades.
130|horContratual|infoContrato|G|-|0-1|-|-|Informações do horário contratual do trabalhador.
131|qtdHrsSem|horContratual|E|N|0-1|4|2|Quantidade média de horas relativas à jornada semanal do trabalhador.Validação: Deve ser preenchida se codCateg for diferente de [111]. Se informada, deve            ser maior que 0 (zero).
132|tpJornada|horContratual|E|N|1|1|-|Tipo de jornada.Valores válidos:2 - Jornada 12 x 36 (12 horas de trabalho seguidas de 36 horas ininterruptas de            descanso)3 - Jornada com horário diário fixo e folga variável4 - Jornada com horário diário fixo e folga fixa (no domingo)5 - Jornada com horário diário fixo e folga fixa (exceto no domingo)6 - Jornada com horário diário fixo e folga fixa (em outro dia da semana), com folga            adicional periódica no domingo7 - Turno ininterrupto de revezamento9 - Demais tipos de jornada
