24|codIncFGTS|dadosRubrica|E|C|1|2|-|Código de incidência da rubrica para o Fundo de Garantia do Tempo de Serviço - FGTS.Valores válidos:00 - Não é base de cálculo do FGTS11 - Base de cálculo do FGTS mensal12 - Base de cálculo do FGTS 13° salário21 - Base de cálculo do FGTS aviso prévio indenizado31 - Desconto eConsignado91 - Incidência suspensa em decorrência de decisão judicial - FGTS mensal92 - Incidência suspensa em decorrência de decisão judicial - FGTS 13º salário93 - Incidência suspensa em decorrência de decisão judicial - FGTS aviso prévio            indenizadoValidação: Para utilização de código [91, 92, 93], é necessária a existência de grupo com            informações relativas ao processo. A utilização do código [31] é obrigatória e exclusiva quando natRubr = [9253].
25|codIncCPRP|dadosRubrica|E|C|0-1|2|-|Código de incidência da rubrica para as contribuições do Regime Próprio de Previdência Social - RPPS ou do            Sistema de Proteção Social dos Militares das Forças Armadas - SPSMFA.Valores válidos:00 - Não é base de cálculo de contribuições devidas11 - Base de cálculo de contribuições devidas12 - Base de cálculo de contribuições devidas - 13º salário31 - Contribuição descontada do segurado ou beneficiário32 - Contribuição descontada do segurado ou beneficiário - 13º salário91 - Suspensão de incidência em decorrência de decisão judicial92 - Suspensão de incidência em decorrência de decisão judicial - 13º salário
26|codIncPisPasep|dadosRubrica|E|C|0-1|2|-|Código de incidência da rubrica para o PIS/PASEP sobre a folha de salários a ser utilizado quando indTribFolhaPisPasep = [S] em            S-1000.Valores válidos:00 - Não é base de cálculo do PIS/PASEP11 - Base de cálculo do PIS/PASEP mensal12 - Base de cálculo do PIS/PASEP 13° salário91 - Incidência suspensa em decorrência de decisão judicial - PIS/PASEP mensal92 - Incidência suspensa em decorrência de decisão judicial - PIS/PASEP 13º salárioValidação: Para utilização de código [91, 92], é necessária a existência de grupo com            informações relativas ao processo.            Caso o campo não seja informado, será presumido o valor [00].
27|tetoRemun|dadosRubrica|E|C|0-1|1|-|Informar se a rubrica compõe o teto remuneratório específico (art. 37, XI, da CF/1988).Valores válidos:S - SimN - NãoValidação: Preenchimento obrigatório se a natureza jurídica do declarante for Administração            Pública (grupo [1]).
28|observacao|dadosRubrica|E|C|0-1|55|-|Observações relacionadas à rubrica ou à sua utilização.
29|ideProcessoCP|dadosRubrica|G|-|0-99|-|-|Caso a empresa possua processo administrativo ou judicial com decisão/sentença favorável, determinando a não            incidência de contribuição previdenciária relativa à rubrica identificada no evento, as informações deverão            ser incluídas neste grupo, e o detalhamento do processo deverá ser efetuado através de evento específico na            Tabela de Processos (S-1070).
30|tpProc|ideProcessoCP|E|N|1|1|-|Preencher com o código correspondente ao tipo de processo.Valores válidos:1 - Administrativo2 - Judicial
31|nrProc|ideProcessoCP|E|C|1|21|-|Informar um número de processo cadastrado através do evento S-1070, cujo indMatProc seja igual a [1].Validação: Deve ser um número de processo administrativo ou judicial válido e existente na            Tabela de Processos (S-1070), com indMatProc            = [1].
32|extDecisao|ideProcessoCP|E|N|1|1|-|Extensão da decisão/sentença.Valores válidos:1 - Contribuição previdenciária patronal2 - Contribuição previdenciária patronal + descontada dos segurados
33|codSusp|ideProcessoCP|E|N|1|14|-|Código do indicativo da suspensão, atribuído pelo empregador em S-1070.Validação: A informação prestada deve estar de acordo com o que foi informado em S-1070.
34|ideProcessoIRRF|dadosRubrica|G|-|0-99|-|-|Caso a empresa possua processo judicial com decisão/sentença favorável, determinando a não incidência de            imposto de renda relativo à rubrica identificada no evento, as informações deverão ser incluídas neste            grupo, e o detalhamento do processo deverá ser efetuado através de evento específico na Tabela de Processos            (S-1070).
35|nrProc|ideProcessoIRRF|E|C|1|21|-|Informar um número de processo judicial cadastrado através do evento S-1070, cujo indMatProc seja igual a [1].Validação: Deve ser um número de processo judicial válido e existente na Tabela de            Processos (S-1070), com indMatProc = [1].
36|codSusp|ideProcessoIRRF|E|N|1|14|-|Código do indicativo da suspensão, atribuído pelo empregador em S-1070.Validação: A informação prestada deve estar de acordo com o que foi informado em S-1070.
37|ideProcessoFGTS|dadosRubrica|G|-|0-99|-|-|Caso a empresa possua processo judicial com decisão/sentença favorável, determinando a não incidência de            FGTS relativo à rubrica identificada no evento, as informações deverão ser incluídas neste grupo, e o            detalhamento do processo deverá ser efetuado através de evento específico na Tabela de Processos (S-1070).
38|nrProc|ideProcessoFGTS|E|C|1|20|-|Informar um número de processo judicial cadastrado através do evento S-1070, cujo indMatProc seja igual a [1, 7].Validação: Deve ser um número de processo judicial válido e existente na Tabela de            Processos (S-1070), com indMatProc = [1, 7].
39|ideProcessoPisPasep|dadosRubrica|G|-|0-99|-|-|Caso a empresa possua processo judicial com decisão/sentença favorável, determinando a não incidência de            contribuição para o PIS/PASEP relativo à rubrica identificada no evento, as informações deverão ser            incluídas neste grupo, e o detalhamento do processo deverá ser efetuado através de evento específico na            Tabela de Processos (S-1070).
40|nrProc|ideProcessoPisPasep|E|C|1|20|-|Informar um número de processo judicial cadastrado através do evento S-1070, cujo indMatProc seja igual a [1].Validação: Deve ser um número de processo judicial válido e existente na Tabela de            Processos (S-1070), com indMatProc = [1].
41|codSusp|ideProcessoPisPasep|E|N|1|14|-|Código do indicativo da suspensão, atribuído pelo empregador em S-1070.Validação: A informação prestada deve estar de acordo com o que foi informado em S-1070.
42|alteracao|infoRubrica|G|-|0-1|-|-|Alteração das informações.
43|ideRubrica|alteracao|G|-|1|-|-|Identificação da rubrica e período de validade das informações.
44|dadosRubrica|alteracao|G|-|1|-|-|Detalhamento das informações da rubrica.
45|novaValidade|alteracao|G|-|0-1|-|-|Informação preenchida exclusivamente em caso de alteração do período de validade das informações,            apresentando o novo período de validade.
46|iniValid|novaValidade|E|C|1|7|-|Preencher com o mês e ano de início da validade das informações prestadas no evento, no formato AAAA-MM.Validação: Deve ser uma data válida, igual ou posterior à data de início de obrigatoriedade            deste evento para o empregador no eSocial, no formato AAAA-MM.
47|fimValid|novaValidade|E|C|0-1|7|-|Preencher com o mês e ano de término da validade das informações, se houver.Validação: Se informado, deve estar no formato AAAA-MM e ser um período igual ou posterior            a iniValid.
48|exclusao|infoRubrica|G|-|0-1|-|-|Exclusão das informações.
49|ideRubrica|exclusao|G|-|1|-|-|Identificação da rubrica e período de validade das informações.
